drugbank_id	metabolights_id	name	inchi_key
DB14006	MTBLC30762	Choline salicylate	UDKCHVLMFQVBAA-UHFFFAOYSA-M
DB14008	MTBLC75902	Hispidulin	IHFBPDAQLQOCBX-UHFFFAOYSA-N
DB14010	MTBLC2086	5-methoxy-N,N-dimethyltryptamine	ZSTKHSQDNIGFLM-UHFFFAOYSA-N
DB14015	MTBLC17137	Sodium bisulfite	DWAQJAXMDSEUJJ-UHFFFAOYSA-M
DB14015	MTBLC17359	Sodium bisulfite	DWAQJAXMDSEUJJ-UHFFFAOYSA-M
DB14015	MTBLC29101	Sodium bisulfite	DWAQJAXMDSEUJJ-UHFFFAOYSA-M
DB14015	MTBLC48854	Sodium bisulfite	DWAQJAXMDSEUJJ-UHFFFAOYSA-M
DB14028	MTBLC111762	Nordazepam	AKPLHCDWDRPJGD-UHFFFAOYSA-N
DB14037	MTBLC73058	Madecassic acid	PRAUVHZJPXOEIF-AOLYGAPISA-N
DB14038	MTBLC132823	beta-Sitosterol	KZJWDPNRJALLNS-VJSFXXLFSA-N
DB14038	MTBLC27693	beta-Sitosterol	KZJWDPNRJALLNS-VJSFXXLFSA-N
DB14043	MTBLC71464	Palmidrol	HXYVTAGFYLMHSO-UHFFFAOYSA-N
DB14048	MTBLC29101	Sodium zirconium cyclosilicate	ARVUQMBOTBOHPL-UHFFFAOYSA-N
DB14051	MTBLC140173	Malacidin A	USNOUEMKNKRWQT-ORRWAHHJSA-N
DB14052	MTBLC140174	Malacidin B	SMTCDPMWINUUKC-AVBBYWJWSA-N
DB14054	MTBLC2873	Asiatic acid	JXSVIVRDWWRQRT-UYDOISQJSA-N
DB14054	MTBLC67950	Asiatic acid	JXSVIVRDWWRQRT-UYDOISQJSA-N
DB14056	MTBLC7569	Nigericin	DANUORFCFTYTSZ-SJSJOXFOSA-N
DB14057	MTBLC28545	Valinomycin	FCFNRCROJUBPLU-DNDCDFAISA-N
DB14062	MTBLC73167	Concanamycin A	DJZCTUVALDDONK-HQMSUKCRSA-N
DB14066	MTBLC49	Tetrandrine	WVTKBKWTSCPRNU-KYJUHHDHSA-N
DB14066	MTBLC80898	Tetrandrine	WVTKBKWTSCPRNU-KYJUHHDHSA-N
DB14073	MTBLC32425	Gondoic acid	BITHHVVYSMSWAG-KTKRTIGZSA-N
DB14073	MTBLC32426	Gondoic acid	BITHHVVYSMSWAG-KTKRTIGZSA-N
DB14077	MTBLC25629	Magnesium stearate	HQKMJHAJHXVSDF-UHFFFAOYSA-L
DB14077	MTBLC28842	Magnesium stearate	HQKMJHAJHXVSDF-UHFFFAOYSA-L
DB14080	MTBLC28939	Acetylcysteine magnesium	CDIFCTOKYOUYOT-SCGRZTRASA-L
DB14080	MTBLC78236	Acetylcysteine magnesium	CDIFCTOKYOUYOT-SCGRZTRASA-L
DB14081	MTBLC79928	Asiaticoside	WYQVAPGDARQUBT-FGWHUCSPSA-N
DB14086	MTBLC15600	Cianidanol	PFTAWBLQPZVEMU-DZGCQCFKSA-N
DB14086	MTBLC33992	Cianidanol	PFTAWBLQPZVEMU-DZGCQCFKSA-N
DB14086	MTBLC76125	Cianidanol	PFTAWBLQPZVEMU-DZGCQCFKSA-N
DB14088	MTBLC65136	Osbond acid	AVKOENOBFIYBSA-WMPRHZDHSA-N
DB14088	MTBLC77226	Osbond acid	AVKOENOBFIYBSA-WMPRHZDHSA-N
DB14092	MTBLC17514	8-epi-Cyanocobalamin	FDJOLVPMNUYSCM-KYGGNWNPSA-L
DB14093	MTBLC17347	(1,2,6,7-3H)Testosterone	MUMGGOZAMZWBJJ-JQSYSRDDSA-N
DB14093	MTBLC42534	(1,2,6,7-3H)Testosterone	MUMGGOZAMZWBJJ-JQSYSRDDSA-N
DB14098	MTBLC16304	Cobalamin	ASARMUCNOOHMLO-WLORSUFZSA-L
DB14099	MTBLC83718	1,2-Distearoyllecithin	NRJAVPSFFCBXDT-UHFFFAOYSA-N
DB14103	MTBLC28227	Methionine sulfoximine	SXTAYKAGBXMACB-DPVSGNNYSA-N
DB14103	MTBLC28490	Methionine sulfoximine	SXTAYKAGBXMACB-DPVSGNNYSA-N
DB14103	MTBLC47832	Methionine sulfoximine	SXTAYKAGBXMACB-DPVSGNNYSA-N
DB14103	MTBLC87826	Methionine sulfoximine	SXTAYKAGBXMACB-DPVSGNNYSA-N
DB14104	MTBLC17351	Linoleic acid	OYHQOLUKZRVURQ-HZJYTTRNSA-N
DB14104	MTBLC30245	Linoleic acid	OYHQOLUKZRVURQ-HZJYTTRNSA-N
DB14104	MTBLC75108	Linoleic acid	OYHQOLUKZRVURQ-HZJYTTRNSA-N
DB14105	MTBLC29101	Sodium 1,2-Dipalmitoyl-sn-glycero-3-phospho-(1'-rac-glycerol)	LDWIWSHBGAIIMV-ODZMYOIVSA-M
DB14105	MTBLC60724	Sodium 1,2-Dipalmitoyl-sn-glycero-3-phospho-(1'-rac-glycerol)	LDWIWSHBGAIIMV-ODZMYOIVSA-M
DB14105	MTBLC72829	Sodium 1,2-Dipalmitoyl-sn-glycero-3-phospho-(1'-rac-glycerol)	LDWIWSHBGAIIMV-ODZMYOIVSA-M
DB14105	MTBLC73205	Sodium 1,2-Dipalmitoyl-sn-glycero-3-phospho-(1'-rac-glycerol)	LDWIWSHBGAIIMV-ODZMYOIVSA-M
DB14105	MTBLC85270	Sodium 1,2-Dipalmitoyl-sn-glycero-3-phospho-(1'-rac-glycerol)	LDWIWSHBGAIIMV-ODZMYOIVSA-M
DB14105	MTBLC85783	Sodium 1,2-Dipalmitoyl-sn-glycero-3-phospho-(1'-rac-glycerol)	LDWIWSHBGAIIMV-ODZMYOIVSA-M
DB14109	MTBLC18305	alpha-Arbutin	BJRNKVDFDLYUGJ-ZIQFBCGOSA-N
DB14111	MTBLC85204	Ceramide NP	ATGQXSBKTQANOH-UWVGARPKSA-N
DB14116	MTBLC15377	Silodrate	JAUGGEIKQIHSMF-UHFFFAOYSA-N
DB14116	MTBLC16234	Silodrate	JAUGGEIKQIHSMF-UHFFFAOYSA-N
DB14116	MTBLC29374	Silodrate	JAUGGEIKQIHSMF-UHFFFAOYSA-N
DB14116	MTBLC29375	Silodrate	JAUGGEIKQIHSMF-UHFFFAOYSA-N
DB14116	MTBLC29412	Silodrate	JAUGGEIKQIHSMF-UHFFFAOYSA-N
DB14116	MTBLC33806	Silodrate	JAUGGEIKQIHSMF-UHFFFAOYSA-N
DB14116	MTBLC33811	Silodrate	JAUGGEIKQIHSMF-UHFFFAOYSA-N
DB14116	MTBLC33813	Silodrate	JAUGGEIKQIHSMF-UHFFFAOYSA-N
DB14116	MTBLC41981	Silodrate	JAUGGEIKQIHSMF-UHFFFAOYSA-N
DB14119	MTBLC46961	Phytosphingosine	AERBNCYCJBRYDG-KSZLIROESA-N
