drugbank_id	chebi_id	inchi_key
DB00977	125402	BFPYWIDHMRZLRN-SLHNCBLASA-N
DB00977	4903	BFPYWIDHMRZLRN-SLHNCBLASA-N
DB00977	91483	BFPYWIDHMRZLRN-SLHNCBLASA-N
DB00977	94792	BFPYWIDHMRZLRN-SLHNCBLASA-N
DB00978	116278	ZEKZLJVOYLTDKK-UHFFFAOYSA-N
DB00978	6518	ZEKZLJVOYLTDKK-UHFFFAOYSA-N
DB00979	4024	SKYSRIRYMSLOIN-UHFFFAOYSA-N
DB00979	59688	SKYSRIRYMSLOIN-UHFFFAOYSA-N
DB00979	59689	SKYSRIRYMSLOIN-UHFFFAOYSA-N
DB00979	59690	SKYSRIRYMSLOIN-UHFFFAOYSA-N
DB00979	59691	SKYSRIRYMSLOIN-UHFFFAOYSA-N
DB00980	109549	YLXDSYKOBKBWJQ-LBPRGKRZSA-N
DB00981	27953	PIJVFDBKTWXHHD-HIFRSBDPSA-N
DB00981	48883	PIJVFDBKTWXHHD-HIFRSBDPSA-N
DB00981	94369	PIJVFDBKTWXHHD-HIFRSBDPSA-N
DB00982	15036	SHGAZHPCJJPHSC-XFYACQKRSA-N
DB00982	15367	SHGAZHPCJJPHSC-XFYACQKRSA-N
DB00982	26536	SHGAZHPCJJPHSC-XFYACQKRSA-N
DB00982	35291	SHGAZHPCJJPHSC-XFYACQKRSA-N
DB00982	46856	SHGAZHPCJJPHSC-XFYACQKRSA-N
DB00982	50648	SHGAZHPCJJPHSC-XFYACQKRSA-N
DB00982	6067	SHGAZHPCJJPHSC-XFYACQKRSA-N
DB00982	78630	SHGAZHPCJJPHSC-XFYACQKRSA-N
DB00982	87435	SHGAZHPCJJPHSC-XFYACQKRSA-N
DB00983	408174	BPZSYCZIITTYBL-UHFFFAOYSA-N
DB00983	63081	BPZSYCZIITTYBL-UHFFFAOYSA-N
DB00983	63082	BPZSYCZIITTYBL-UHFFFAOYSA-N
DB00983	63107	BPZSYCZIITTYBL-UHFFFAOYSA-N
DB00983	63108	BPZSYCZIITTYBL-UHFFFAOYSA-N
DB00983	63109	BPZSYCZIITTYBL-UHFFFAOYSA-N
DB00983	63110	BPZSYCZIITTYBL-UHFFFAOYSA-N
DB00984	7468	UBWXUGDQUBIEIZ-QNTYDACNSA-N
DB00985	32059	NFLLKCVHYJRNRH-UHFFFAOYSA-N
DB00985	4636	NFLLKCVHYJRNRH-UHFFFAOYSA-N
DB00985	59771	NFLLKCVHYJRNRH-UHFFFAOYSA-N
DB00985	94848	NFLLKCVHYJRNRH-UHFFFAOYSA-N
DB00986	90972	ANGKOCUUWGHLCE-UHFFFAOYSA-N
DB00986	90973	ANGKOCUUWGHLCE-UHFFFAOYSA-N
DB00986	90974	ANGKOCUUWGHLCE-UHFFFAOYSA-N
DB00986	94449	ANGKOCUUWGHLCE-UHFFFAOYSA-N
DB00987	17562	UHDGCWIWMRVCDJ-CCXZUQQUSA-N
DB00987	28680	UHDGCWIWMRVCDJ-CCXZUQQUSA-N
DB00988	18243	VYFYYTLLBUKUHU-UHFFFAOYSA-N
DB00988	59905	VYFYYTLLBUKUHU-UHFFFAOYSA-N
DB00989	64358	XSVMFMHYUFZWBK-NSHDSACASA-N
DB00989	64363	XSVMFMHYUFZWBK-NSHDSACASA-N
DB00989	8874	XSVMFMHYUFZWBK-NSHDSACASA-N
DB00990	4953	BFYIZQONLCFLEV-DAELLWKTSA-N
DB00991	7822	OFPXSFXSNFPTHF-UHFFFAOYSA-N
DB00992	60641	YUUAYBAIHCDHHD-UHFFFAOYSA-N
DB00992	724125	YUUAYBAIHCDHHD-UHFFFAOYSA-N
DB00993	2948	LMEKQMALGUDUQG-UHFFFAOYSA-N
DB00993	92569	LMEKQMALGUDUQG-UHFFFAOYSA-N
DB00995	2922	AUJRCFUBUPVWSZ-XTZHGVARSA-M
DB00995	39971	AUJRCFUBUPVWSZ-XTZHGVARSA-M
DB00995	49482	AUJRCFUBUPVWSZ-XTZHGVARSA-M
DB00996	42797	UGJMXCAKCUNAIE-UHFFFAOYSA-N
DB00997	124964	AOJJSUZBOXZQNB-TZSSRYMLSA-N
DB00997	28748	AOJJSUZBOXZQNB-TZSSRYMLSA-N
DB00997	41983	AOJJSUZBOXZQNB-TZSSRYMLSA-N
DB00997	47898	AOJJSUZBOXZQNB-TZSSRYMLSA-N
DB00997	64816	AOJJSUZBOXZQNB-TZSSRYMLSA-N
DB00997	91746	AOJJSUZBOXZQNB-TZSSRYMLSA-N
DB00997	91872	AOJJSUZBOXZQNB-TZSSRYMLSA-N
DB00998	134991	XPSQPHWEGNHMSK-SECBINFHSA-N
DB00999	5778	JZUFKLXOESDKRF-UHFFFAOYSA-N
DB01000	31444	HGBLNBBNRORJKI-WCABBAIRSA-N
DB01001	2549	NDAUXUAQIAJITI-UHFFFAOYSA-N
DB01001	8746	NDAUXUAQIAJITI-UHFFFAOYSA-N
DB01002	31322	LEBVLXFERQHONN-INIZCTEOSA-N
DB01002	31772	LEBVLXFERQHONN-INIZCTEOSA-N
DB01002	60789	LEBVLXFERQHONN-INIZCTEOSA-N
DB01002	60790	LEBVLXFERQHONN-INIZCTEOSA-N
DB01002	6149	LEBVLXFERQHONN-INIZCTEOSA-N
DB01002	77431	LEBVLXFERQHONN-INIZCTEOSA-N
DB01002	77441	LEBVLXFERQHONN-INIZCTEOSA-N
DB01002	77442	LEBVLXFERQHONN-INIZCTEOSA-N
DB01002	77449	LEBVLXFERQHONN-INIZCTEOSA-N
DB01002	77453	LEBVLXFERQHONN-INIZCTEOSA-N
DB01002	77454	LEBVLXFERQHONN-INIZCTEOSA-N
DB01002	77455	LEBVLXFERQHONN-INIZCTEOSA-N
DB01002	77457	LEBVLXFERQHONN-INIZCTEOSA-N
DB01002	77458	LEBVLXFERQHONN-INIZCTEOSA-N
DB01002	77459	LEBVLXFERQHONN-INIZCTEOSA-N
DB01003	128458	IMZMKUWMOSJXDT-UHFFFAOYSA-N
DB01003	59039	IMZMKUWMOSJXDT-UHFFFAOYSA-N
DB01003	59773	IMZMKUWMOSJXDT-UHFFFAOYSA-N
DB01003	59774	IMZMKUWMOSJXDT-UHFFFAOYSA-N
DB01004	465284	IRSCQMHQWWYFCW-UHFFFAOYSA-N
DB01005	44423	VSNHCAURESNICA-UHFFFAOYSA-N
DB01006	6413	HPJKCIUCZWXJDR-UHFFFAOYSA-N
DB01007	77898	QXHHHPZILQDDPS-UHFFFAOYSA-N
DB01007	77903	QXHHHPZILQDDPS-UHFFFAOYSA-N
DB01007	77905	QXHHHPZILQDDPS-UHFFFAOYSA-N
DB01008	28901	COVZYZSDYWQREU-UHFFFAOYSA-N
DB01009	6128	DKYWVDODHFEZIM-UHFFFAOYSA-N
DB01009	76128	DKYWVDODHFEZIM-UHFFFAOYSA-N
DB01010	251408	VWLHWLSRQJQWRG-UHFFFAOYSA-O
DB01010	4759	VWLHWLSRQJQWRG-UHFFFAOYSA-O
DB01011	44241	FJLBFSROUSIWMA-UHFFFAOYSA-N
DB01012	48390	VDHAWDNDOKGFTD-MRXNPFEDSA-N
DB01012	48391	VDHAWDNDOKGFTD-MRXNPFEDSA-N
DB01013	31414	CBGUOGMQLZIXBE-XGQKBEPLSA-N
DB01014	267413	IPOKCKJONYRRHP-FMQUCBEESA-N
DB01014	59164	IPOKCKJONYRRHP-FMQUCBEESA-N
DB01014	59165	IPOKCKJONYRRHP-FMQUCBEESA-N
DB01015	9332	JLKIGFTWXXRPMT-UHFFFAOYSA-N
DB01016	5441	ZNNLBTZKUZBEKO-UHFFFAOYSA-N
DB01017	50694	DYKFCLLONBREIL-KVUCHLLUSA-N
DB01017	50697	DYKFCLLONBREIL-KVUCHLLUSA-N
DB01017	71337	DYKFCLLONBREIL-KVUCHLLUSA-N
DB01017	77906	DYKFCLLONBREIL-KVUCHLLUSA-N
DB01018	5558	INJOMKTZOLKMBF-UHFFFAOYSA-N
DB01018	5559	INJOMKTZOLKMBF-UHFFFAOYSA-N
DB01019	3084	NZUPCNDJBJXXRF-UHFFFAOYSA-O
DB01019	3085	NZUPCNDJBJXXRF-UHFFFAOYSA-O
DB01019	59260	NZUPCNDJBJXXRF-UHFFFAOYSA-O
DB01019	59261	NZUPCNDJBJXXRF-UHFFFAOYSA-O
DB01019	59262	NZUPCNDJBJXXRF-UHFFFAOYSA-O
DB01019	59263	NZUPCNDJBJXXRF-UHFFFAOYSA-O
DB01020	6062	YWXYYJSYQOXTPL-SLPGGIOYSA-N
DB01021	9683	LMJSLTNSBFUCMU-UHFFFAOYSA-N
DB01022	18067	MBWXNTAXLNYFJB-NKFFZRIASA-N
DB01022	94399	MBWXNTAXLNYFJB-NKFFZRIASA-N
DB01023	585948	RZTAMFZIAATZDJ-UHFFFAOYSA-N
DB01024	168396	HPNSFSBZBAHARI-RUDMXATFSA-N
DB01024	62932	HPNSFSBZBAHARI-RUDMXATFSA-N
DB01024	67155	HPNSFSBZBAHARI-RUDMXATFSA-N
DB01024	92545	HPNSFSBZBAHARI-RUDMXATFSA-N
DB01025	31205	SGRYPYWGNKJSDL-UHFFFAOYSA-N
DB01026	47518	XMAYWYJOQHXEEK-UHFFFAOYSA-N
DB01026	47520	XMAYWYJOQHXEEK-UHFFFAOYSA-N
DB01026	48336	XMAYWYJOQHXEEK-UHFFFAOYSA-N
DB01026	48339	XMAYWYJOQHXEEK-UHFFFAOYSA-N
DB01026	48344	XMAYWYJOQHXEEK-UHFFFAOYSA-N
DB01026	95160	XMAYWYJOQHXEEK-UHFFFAOYSA-N
DB01028	6843	RFKMCNOHBTXSMU-UHFFFAOYSA-N
DB01029	5959	YOSHYTLCDANDAN-UHFFFAOYSA-N
DB01030	63632	UCFGDBYHRUNTLO-QHCPKHFHSA-N
DB01030	93785	UCFGDBYHRUNTLO-QHCPKHFHSA-N
DB01031	4884	GXRZIMHKGDIBEW-UHFFFAOYSA-N
DB01032	8426	DBABZHXKTCFAPX-UHFFFAOYSA-N
DB01033	2208	GLVAUDGFNGKCSF-UHFFFAOYSA-N
DB01033	50667	GLVAUDGFNGKCSF-UHFFFAOYSA-N
DB01033	94796	GLVAUDGFNGKCSF-UHFFFAOYSA-N
DB01034	171741	GVEZIHKRYBHEFX-NQQPLRFYSA-N
DB01034	94649	GVEZIHKRYBHEFX-NQQPLRFYSA-N
DB01035	8428	REQCZEXYDRLIBE-UHFFFAOYSA-N
DB01035	8429	REQCZEXYDRLIBE-UHFFFAOYSA-N
DB01036	32245	OOGJQPCLVADCPB-HXUWFJFHSA-N
DB01036	9622	OOGJQPCLVADCPB-HXUWFJFHSA-N
DB01037	50217	MEZLKOACVSPNER-GFCCVEGCSA-N
DB01037	50350	MEZLKOACVSPNER-GFCCVEGCSA-N
DB01037	51099	MEZLKOACVSPNER-GFCCVEGCSA-N
DB01037	9086	MEZLKOACVSPNER-GFCCVEGCSA-N
DB01037	9087	MEZLKOACVSPNER-GFCCVEGCSA-N
DB01039	5001	YMTINGFKWWXKFG-UHFFFAOYSA-N
DB01041	61917	UEJJHQNACJXSKW-UHFFFAOYSA-N
DB01041	61918	UEJJHQNACJXSKW-UHFFFAOYSA-N
DB01041	74947	UEJJHQNACJXSKW-UHFFFAOYSA-N
DB01042	28876	SGDBTWWWUNNDEQ-LBPRGKRZSA-N
DB01042	82339	SGDBTWWWUNNDEQ-LBPRGKRZSA-N
DB01043	64312	BUGYDGFZZOZRHP-UHFFFAOYSA-N
DB01043	64323	BUGYDGFZZOZRHP-UHFFFAOYSA-N
DB01043	64325	BUGYDGFZZOZRHP-UHFFFAOYSA-N
DB01043	94797	BUGYDGFZZOZRHP-UHFFFAOYSA-N
DB01044	5280	XUBOMFCQGDBHNK-UHFFFAOYSA-N
DB01044	53560	XUBOMFCQGDBHNK-UHFFFAOYSA-N
DB01044	53562	XUBOMFCQGDBHNK-UHFFFAOYSA-N
DB01044	95333	XUBOMFCQGDBHNK-UHFFFAOYSA-N
DB01045	28077	JQXXHWHPUNPDRT-WLSIYKJHSA-N
DB01045	71365	JQXXHWHPUNPDRT-WLSIYKJHSA-N
DB01046	34945	WGFOBBZOWHGYQH-MXHNKVEKSA-N
DB01047	5109	WJOHZNCJWYWUJD-IUGZLZTKSA-N
DB01048	2361	MCGSCOLBFJQGHM-SCZZXKLOSA-N
DB01048	421707	MCGSCOLBFJQGHM-SCZZXKLOSA-N
DB01050	132922	HEFNNWSXXWATRW-UHFFFAOYSA-N
DB01050	43415	HEFNNWSXXWATRW-UHFFFAOYSA-N
DB01050	47835	HEFNNWSXXWATRW-UHFFFAOYSA-N
DB01050	5855	HEFNNWSXXWATRW-UHFFFAOYSA-N
DB01051	28368	YJQPYGGHQPGBLI-KGSXXDOSSA-N
DB01051	31924	YJQPYGGHQPGBLI-KGSXXDOSSA-N
DB01051	71339	YJQPYGGHQPGBLI-KGSXXDOSSA-N
DB01053	18208	JGSARLDLIJGVTE-MBNYWOFBSA-N
DB01053	51352	JGSARLDLIJGVTE-MBNYWOFBSA-N
DB01053	51354	JGSARLDLIJGVTE-MBNYWOFBSA-N
DB01053	51765	JGSARLDLIJGVTE-MBNYWOFBSA-N
DB01053	52139	JGSARLDLIJGVTE-MBNYWOFBSA-N
DB01053	52151	JGSARLDLIJGVTE-MBNYWOFBSA-N
DB01053	52154	JGSARLDLIJGVTE-MBNYWOFBSA-N
DB01053	7963	JGSARLDLIJGVTE-MBNYWOFBSA-N
DB01053	94637	JGSARLDLIJGVTE-MBNYWOFBSA-N
DB01054	135522	PVHUJELLJLJGLN-UHFFFAOYSA-N
DB01054	7582	PVHUJELLJLJGLN-UHFFFAOYSA-N
DB01055	29063	WZNJWVWKTVETCG-YFKPBYRVSA-N
DB01055	58344	WZNJWVWKTVETCG-YFKPBYRVSA-N
DB01055	58604	WZNJWVWKTVETCG-YFKPBYRVSA-N
DB01055	77689	WZNJWVWKTVETCG-YFKPBYRVSA-N
DB01055	95190	WZNJWVWKTVETCG-YFKPBYRVSA-N
DB01056	9611	BUJAGSGYPOAWEI-UHFFFAOYSA-N
DB01057	4753	BJOLKYGKSZKIGU-UHFFFAOYSA-N
DB01057	59849	BJOLKYGKSZKIGU-UHFFFAOYSA-N
DB01058	91583	FSVJFNAIGNNGKK-UHFFFAOYSA-N
DB01059	100246	OGJPXUAPXNRGGI-UHFFFAOYSA-N
DB01060	2676	LSQZJLSUYDQPKJ-NJBDSQKTSA-N
DB01060	51254	LSQZJLSUYDQPKJ-NJBDSQKTSA-N
DB01060	51255	LSQZJLSUYDQPKJ-NJBDSQKTSA-N
DB01060	51256	LSQZJLSUYDQPKJ-NJBDSQKTSA-N
DB01060	95232	LSQZJLSUYDQPKJ-NJBDSQKTSA-N
DB01061	2956	JTWOMNBEOCYFNV-NFFDBFGFSA-N
DB01061	51863	JTWOMNBEOCYFNV-NFFDBFGFSA-N
DB01061	51864	JTWOMNBEOCYFNV-NFFDBFGFSA-N
DB01061	94730	JTWOMNBEOCYFNV-NFFDBFGFSA-N
DB01062	144551	XIQVNETUBQGFHX-UHFFFAOYSA-N
DB01062	144552	XIQVNETUBQGFHX-UHFFFAOYSA-N
DB01062	51329	XIQVNETUBQGFHX-UHFFFAOYSA-N
DB01062	51330	XIQVNETUBQGFHX-UHFFFAOYSA-N
DB01062	7856	XIQVNETUBQGFHX-UHFFFAOYSA-N
DB01062	7857	XIQVNETUBQGFHX-UHFFFAOYSA-N
DB01063	2401	WNTYBHLDCKXEOT-UHFFFAOYSA-N
DB01063	2402	WNTYBHLDCKXEOT-UHFFFAOYSA-N
DB01064	31453	JWZZKOKVBUJMES-UHFFFAOYSA-N
DB01064	6257	JWZZKOKVBUJMES-UHFFFAOYSA-N
DB01064	64317	JWZZKOKVBUJMES-UHFFFAOYSA-N
DB01064	94595	JWZZKOKVBUJMES-UHFFFAOYSA-N
DB01065	16796	DRLFMBDRBRZALE-UHFFFAOYSA-N
DB01066	59343	KMIPKYQIOVAHOP-YLGJWRNMSA-N
DB01067	5384	ZJJXGWJIGJFDTL-UHFFFAOYSA-N
DB01068	3756	DGBIGWXXNGSACT-UHFFFAOYSA-N
DB01069	61214	PWWVAXIEGOYWEE-UHFFFAOYSA-N
DB01069	8461	PWWVAXIEGOYWEE-UHFFFAOYSA-N
DB01070	4591	ILYCWAKSDCYMBB-OPCMSESCSA-N
DB01071	31821	HOKDBMAJZXIPGC-UHFFFAOYSA-N
DB01072	31243	AXRYRYVKAWYZBR-GASGPIRDSA-N
DB01072	37924	AXRYRYVKAWYZBR-GASGPIRDSA-N
DB01073	39740	HBUBKKRHXORPQB-FJFJXFQQSA-N
DB01073	94359	HBUBKKRHXORPQB-FJFJXFQQSA-N
DB01073	94701	HBUBKKRHXORPQB-FJFJXFQQSA-N
DB01074	35553	CYXKNKQEMFBLER-UHFFFAOYSA-N
DB01075	4636	ZZVUWRFHKOJYTH-UHFFFAOYSA-N
DB01076	39548	XUKUURHRXDUEBC-KAYWLYCHSA-N
DB01076	50690	XUKUURHRXDUEBC-KAYWLYCHSA-N
DB01076	94450	XUKUURHRXDUEBC-KAYWLYCHSA-N
DB01077	4907	DBVJJBKOTRCVKF-UHFFFAOYSA-N
DB01077	77356	DBVJJBKOTRCVKF-UHFFFAOYSA-N
DB01078	31468	OBATZBGFDSVCJD-LALPQLPRSA-N
DB01079	51043	IKBKZGMPCYNSLU-RGVLZGJSSA-N
DB01079	51044	IKBKZGMPCYNSLU-RGVLZGJSSA-N
DB01080	63638	PJDFLNIOAUIZSL-UHFFFAOYSA-N
DB01081	4639	HYPPXZBJBPSRLK-UHFFFAOYSA-N
DB01081	59784	HYPPXZBJBPSRLK-UHFFFAOYSA-N
DB01082	17076	UCSJYZPVAKXKNQ-HZYVHMACSA-N
DB01082	32158	UCSJYZPVAKXKNQ-HZYVHMACSA-N
DB01082	58007	UCSJYZPVAKXKNQ-HZYVHMACSA-N
DB01083	94686	AHLBNYSZXLDEJQ-FWEHEUNISA-N
DB01084	4779	KBUZBQVCBVDWKX-UHFFFAOYSA-N
DB01084	59865	KBUZBQVCBVDWKX-UHFFFAOYSA-N
DB01085	141029	QCHFTSOMWOSFHM-WPRPVWTQSA-N
DB01085	39458	QCHFTSOMWOSFHM-WPRPVWTQSA-N
DB01085	39460	QCHFTSOMWOSFHM-WPRPVWTQSA-N
DB01085	39461	QCHFTSOMWOSFHM-WPRPVWTQSA-N
DB01085	39464	QCHFTSOMWOSFHM-WPRPVWTQSA-N
DB01085	8207	QCHFTSOMWOSFHM-WPRPVWTQSA-N
DB01086	116735	BLFLLBZGZJTVJG-UHFFFAOYSA-N
DB01087	8405	INDBQLZJXZLFIT-UHFFFAOYSA-N
DB01088	63916	HIFJCPQKFCZDDL-ACWOEMLNSA-N
DB01088	94383	HIFJCPQKFCZDDL-ACWOEMLNSA-N
DB01088	95351	HIFJCPQKFCZDDL-ACWOEMLNSA-N
DB01089	27478	CVBMAZKKCSYWQR-WCGOZPBSSA-N
DB01090	347401	XSBSKEQEUFOSDD-UHFFFAOYSA-N
DB01090	55326	XSBSKEQEUFOSDD-UHFFFAOYSA-N
DB01091	31325	ABJKWBDEJIDSJZ-UHFFFAOYSA-N
DB01091	3238	ABJKWBDEJIDSJZ-UHFFFAOYSA-N
DB01092	124913	LPMXVESGRSUGHW-HBYQJFLCSA-N
DB01092	472805	LPMXVESGRSUGHW-HBYQJFLCSA-N
DB01092	91723	LPMXVESGRSUGHW-HBYQJFLCSA-N
DB01093	28262	IAZDPXIOMUYVGZ-UHFFFAOYSA-N
DB01094	28230	AIONOLUJZLIMTK-AWEZNQCLSA-N
DB01094	61249	AIONOLUJZLIMTK-AWEZNQCLSA-N
DB01094	95167	AIONOLUJZLIMTK-AWEZNQCLSA-N
DB01095	38561	FJLGEFLZQAZZCD-JUFISIKESA-N
DB01095	38562	FJLGEFLZQAZZCD-JUFISIKESA-N
DB01095	38565	FJLGEFLZQAZZCD-JUFISIKESA-N
DB01095	38567	FJLGEFLZQAZZCD-JUFISIKESA-N
DB01095	38568	FJLGEFLZQAZZCD-JUFISIKESA-N
DB01095	5136	FJLGEFLZQAZZCD-JUFISIKESA-N
DB01095	77600	FJLGEFLZQAZZCD-JUFISIKESA-N
DB01095	77601	FJLGEFLZQAZZCD-JUFISIKESA-N
DB01095	77602	FJLGEFLZQAZZCD-JUFISIKESA-N
DB01095	77603	FJLGEFLZQAZZCD-JUFISIKESA-N
DB01095	93160	FJLGEFLZQAZZCD-JUFISIKESA-N
DB01095	94603	FJLGEFLZQAZZCD-JUFISIKESA-N
DB01095	95159	FJLGEFLZQAZZCD-JUFISIKESA-N
DB01096	78416	XCGYUJZMCCFSRP-UHFFFAOYSA-N
DB01096	78417	XCGYUJZMCCFSRP-UHFFFAOYSA-N
DB01096	78418	XCGYUJZMCCFSRP-UHFFFAOYSA-N
DB01097	6402	VHOGYURTWQBHIL-UHFFFAOYSA-N
DB01098	38545	BPRHUIZQVSMCRT-VEUZHWNKSA-N
DB01098	77249	BPRHUIZQVSMCRT-VEUZHWNKSA-N
DB01098	77313	BPRHUIZQVSMCRT-VEUZHWNKSA-N
DB01098	93454	BPRHUIZQVSMCRT-VEUZHWNKSA-N
DB01099	5100	XRECTZIEBJDKEO-UHFFFAOYSA-N
DB01100	8212	YVUQSNJEYSNKRX-UHFFFAOYSA-N
DB01101	31348	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01102	50580	IIRWWTKISYTTBL-SFHVURJKSA-N
DB01103	37597	GPKJTRJOBQGKQK-UHFFFAOYSA-N
DB01103	49845	GPKJTRJOBQGKQK-UHFFFAOYSA-N
DB01103	8711	GPKJTRJOBQGKQK-UHFFFAOYSA-N
DB01104	64214	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	9123	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	9124	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	94663	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01105	9137	UNAANXDKBXWMLN-UHFFFAOYSA-N
DB01106	135679	ZCGOMHNNNFPNMX-KYTRFIICSA-N
DB01106	31777	ZCGOMHNNNFPNMX-KYTRFIICSA-N
DB01106	92584	ZCGOMHNNNFPNMX-KYTRFIICSA-N
DB01107	31837	SIDLZWOQUZRBRU-UHFFFAOYSA-N
DB01108	32260	KVJXBPDAXMEYOA-CXANFOAXSA-N
DB01110	82886	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	82888	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	82892	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	82894	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	82897	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01111	59663	BSSIRFLGSWHWDE-UHFFFAOYSA-I
DB01111	59666	BSSIRFLGSWHWDE-UHFFFAOYSA-I
DB01111	59669	BSSIRFLGSWHWDE-UHFFFAOYSA-I
DB01112	103836	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	3515	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	3517	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	94594	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	94687	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01113	28241	XQYZDYMELSJDRZ-UHFFFAOYSA-N
DB01114	3645	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	4464	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	4465	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	52010	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	52013	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01115	7565	HYIMSNHJOBLJNT-UHFFFAOYSA-N
DB01116	9728	CHQOEHPMXSHGCL-UHFFFAOYSA-N
DB01116	9729	CHQOEHPMXSHGCL-UHFFFAOYSA-N
DB01117	575568	KUCQYCKVKVOKAY-CTYIDZIISA-N
DB01118	2663	IYIKLHRQXLHMJQ-UHFFFAOYSA-N
DB01118	2664	IYIKLHRQXLHMJQ-UHFFFAOYSA-N
DB01119	4495	GDLBFKVLRPITMI-UHFFFAOYSA-N
DB01120	31654	BOVGTQGAOIONJV-UHFFFAOYSA-N
DB01121	8049	XPFRXWCVYUEORT-UHFFFAOYSA-N
DB01122	2627	OMHBPUNFVFNHJK-UHFFFAOYSA-P
DB01122	2628	OMHBPUNFVFNHJK-UHFFFAOYSA-P
DB01123	74711	WDVSHHCDHLJJJR-UHFFFAOYSA-N
DB01123	74713	WDVSHHCDHLJJJR-UHFFFAOYSA-N
DB01123	74718	WDVSHHCDHLJJJR-UHFFFAOYSA-N
DB01123	74723	WDVSHHCDHLJJJR-UHFFFAOYSA-N
DB01123	8452	WDVSHHCDHLJJJR-UHFFFAOYSA-N
DB01124	27999	JLRGJRBPOGGCBT-UHFFFAOYSA-N
DB01125	133809	XRCFXMGQEVUZFC-UHFFFAOYSA-N
DB01126	521033	JWJOTENAMICLJG-QWBYCMEYSA-N
DB01127	82870	LEZWWPYKPKIXLL-UHFFFAOYSA-N
DB01127	82871	LEZWWPYKPKIXLL-UHFFFAOYSA-N
DB01127	82872	LEZWWPYKPKIXLL-UHFFFAOYSA-N
DB01127	82873	LEZWWPYKPKIXLL-UHFFFAOYSA-N
DB01127	82877	LEZWWPYKPKIXLL-UHFFFAOYSA-N
DB01128	144093	LKJPYSCBVHEWIU-UHFFFAOYSA-N
DB01128	144094	LKJPYSCBVHEWIU-UHFFFAOYSA-N
DB01128	39589	LKJPYSCBVHEWIU-UHFFFAOYSA-N
DB01129	134729	YREYEVIYCVEVJK-UHFFFAOYSA-N
DB01129	8768	YREYEVIYCVEVJK-UHFFFAOYSA-N
DB01130	135791	FNPXMHRZILFCKX-KAJVQRHHSA-N
DB01131	8455	SSOLNOMRVKKSON-UHFFFAOYSA-N
DB01132	8228	HYAFETHFCAUJAY-UHFFFAOYSA-N
DB01132	8229	HYAFETHFCAUJAY-UHFFFAOYSA-N
DB01133	9598	DKJJVAGXPKPDRL-UHFFFAOYSA-N
DB01134	50782	VVOIQBFMTVCINR-WWMZEODYSA-N
DB01135	59818	GBLRQXKSCRCLBZ-UHFFFAOYSA-N
DB01135	59819	GBLRQXKSCRCLBZ-UHFFFAOYSA-N
DB01135	59820	GBLRQXKSCRCLBZ-UHFFFAOYSA-N
DB01135	59821	GBLRQXKSCRCLBZ-UHFFFAOYSA-N
DB01135	59822	GBLRQXKSCRCLBZ-UHFFFAOYSA-N
DB01135	59823	GBLRQXKSCRCLBZ-UHFFFAOYSA-N
DB01136	3441	OGHNVEJMJSYVRP-UHFFFAOYSA-N
DB01137	63598	GSDSWSVVBLHKDQ-JTQLQIEISA-N
DB01137	7731	GSDSWSVVBLHKDQ-JTQLQIEISA-N
DB01138	9342	MBGGBVCUIVRRBF-UHFFFAOYSA-N
DB01139	3545	UQLLWWBDSUHNEB-CZUORRHYSA-N
DB01139	554446	UQLLWWBDSUHNEB-CZUORRHYSA-N
DB01139	59217	UQLLWWBDSUHNEB-CZUORRHYSA-N
DB01140	3479	BOEGTKLJZSQCCD-UEKVPHQBSA-N
DB01140	53667	BOEGTKLJZSQCCD-UEKVPHQBSA-N
DB01140	53669	BOEGTKLJZSQCCD-UEKVPHQBSA-N
DB01140	95187	BOEGTKLJZSQCCD-UEKVPHQBSA-N
DB01141	600520	PIEUQSKUWLMALL-YABMTYFHSA-N
DB01141	80105	PIEUQSKUWLMALL-YABMTYFHSA-N
DB01142	36691	ODQWQRRAPPTVAG-UHFFFAOYSA-N
DB01142	4710	ODQWQRRAPPTVAG-UHFFFAOYSA-N
DB01142	4711	ODQWQRRAPPTVAG-UHFFFAOYSA-N
