drugbank_id	nikkaji_id	inchi_key
DB00006	J1.204.802E	OIRCOABEOLEUMC-GEJPAHFPSA-N
DB00007	J2.200.314C	GFIJNRVAKGFPGQ-LIJARHBVSA-N
DB00007	J2.200.334H	GFIJNRVAKGFPGQ-LIJARHBVSA-N
DB00007	J34.477J	GFIJNRVAKGFPGQ-LIJARHBVSA-N
DB00007	J376.717E	GFIJNRVAKGFPGQ-LIJARHBVSA-N
DB00014	J1.344.363G	BLCLNMBMMGCOAS-URPVMXJPSA-N
DB00014	J34.701I	BLCLNMBMMGCOAS-URPVMXJPSA-N
DB00035	J10.349G	NFLWUMRGJYTJIN-PNIOQBSNSA-N
DB00035	J396.163J	NFLWUMRGJYTJIN-PNIOQBSNSA-N
DB00035	J440.271E	NFLWUMRGJYTJIN-PNIOQBSNSA-N
DB00050	J389.231J	SBNPWPIBESPSIF-MHWMIDJBSA-N
DB00080	J359.001A	DOAKLVKFURWEDJ-RWDRXURGSA-N
DB00091	J1.375.706B	PMATZTZNYRCHOR-CGLBZJNRSA-N
DB00091	J34.321H	PMATZTZNYRCHOR-CGLBZJNRSA-N
DB00091	J467.031K	PMATZTZNYRCHOR-CGLBZJNRSA-N
DB00093	J4.571C	SFKQVVDKFKYTNA-DZCXQCEKSA-N
DB00104	J23.280G	DEQANNDTNATYII-OULOTJBUSA-N
DB00104	J23.724H	DEQANNDTNATYII-OULOTJBUSA-N
DB00106	J1.401.931F	AIWRTTMUVOZGPW-HSPKUQOVSA-N
DB00114	J10.690I	NGVDGCNFYWLIFO-UHFFFAOYSA-N
DB00114	J2.783.085D	NGVDGCNFYWLIFO-UHFFFAOYSA-N
DB00114	J286.321I	NGVDGCNFYWLIFO-UHFFFAOYSA-N
DB00114	J458.035D	NGVDGCNFYWLIFO-UHFFFAOYSA-N
DB00114	J490.876G	NGVDGCNFYWLIFO-UHFFFAOYSA-N
DB00114	J561.666B	NGVDGCNFYWLIFO-UHFFFAOYSA-N
DB00115	J2.229.203J	RMRCNWBMXRMIRW-WZHZPDAFSA-L
DB00115	J597.077F	RMRCNWBMXRMIRW-WZHZPDAFSA-L
DB00116	J1.616.012A	MSTNYGQPCMXVAQ-KIYNQFGBSA-N
DB00116	J1.784.640J	MSTNYGQPCMXVAQ-KIYNQFGBSA-N
DB00116	J184.393A	MSTNYGQPCMXVAQ-KIYNQFGBSA-N
DB00116	J2.048.827A	MSTNYGQPCMXVAQ-KIYNQFGBSA-N
DB00116	J2.071.265A	MSTNYGQPCMXVAQ-KIYNQFGBSA-N
DB00116	J2.071.266J	MSTNYGQPCMXVAQ-KIYNQFGBSA-N
DB00116	J483.676F	MSTNYGQPCMXVAQ-KIYNQFGBSA-N
DB00116	J484.203K	MSTNYGQPCMXVAQ-KIYNQFGBSA-N
DB00116	J554.008I	MSTNYGQPCMXVAQ-KIYNQFGBSA-N
DB00117	J1.218.634G	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J1.290D	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J1.479.082I	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J1.505.030F	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J1.877.651K	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J1.918.540K	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J2.235.561I	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J2.296.405D	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J2.300.623E	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J2.602.178B	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J2.816.540D	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J2.951.417H	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J3.199.408J	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J4.881J	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J462.797K	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J482.295A	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J482.793G	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J482.794E	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J651.559B	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J651.560F	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J9.194D	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00118	J1.035.295I	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	J1.722.221J	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	J2.002.215I	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	J2.303.892G	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	J23.293I	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	J245.590K	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	J260.469H	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	J6.004F	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	J699.275G	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	J906.644F	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00119	J1.441.944F	LCTONWCANYUPML-UHFFFAOYSA-N
DB00119	J1.545.006A	LCTONWCANYUPML-UHFFFAOYSA-N
DB00119	J1.545.007J	LCTONWCANYUPML-UHFFFAOYSA-N
DB00119	J1.597.439G	LCTONWCANYUPML-UHFFFAOYSA-N
DB00119	J2.015J	LCTONWCANYUPML-UHFFFAOYSA-N
DB00119	J2.284.635C	LCTONWCANYUPML-UHFFFAOYSA-N
DB00119	J2.292.904F	LCTONWCANYUPML-UHFFFAOYSA-N
DB00119	J2.763.632B	LCTONWCANYUPML-UHFFFAOYSA-N
DB00119	J2.849.470J	LCTONWCANYUPML-UHFFFAOYSA-N
DB00119	J3.266.221H	LCTONWCANYUPML-UHFFFAOYSA-N
DB00119	J3.368.362F	LCTONWCANYUPML-UHFFFAOYSA-N
DB00119	J458.184I	LCTONWCANYUPML-UHFFFAOYSA-N
DB00119	J469.720K	LCTONWCANYUPML-UHFFFAOYSA-N
DB00119	J819.240E	LCTONWCANYUPML-UHFFFAOYSA-N
DB00120	J1.004.832J	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J1.027.961E	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J1.068.211H	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J1.068.213D	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J1.138.807H	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J1.258K	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J1.427.955E	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J1.522.808C	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J1.526.791G	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J1.743.919G	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J1.743.921I	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J1.815.767E	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J2.049.605C	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J2.049.606A	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J2.229.377J	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J2.229.378H	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J2.246.041B	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J2.300.620K	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J2.323.288J	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J2.323.292H	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J2.332.313C	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J2.409.599A	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J2.414.281G	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J2.609.198E	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J3.006.111J	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J3.610.684K	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J3.610.685I	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J452.017C	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J482.383D	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J619.890B	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J619.891K	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J619.892I	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J619.893G	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J651.553C	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J651.554A	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J728.848D	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J9.175H	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J9.200B	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J980.725J	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J980.726H	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00121	J1.346.234H	YBJHBAHKTGYVGT-ZKWXMUAHSA-N
DB00121	J1.932.998D	YBJHBAHKTGYVGT-ZKWXMUAHSA-N
DB00121	J435.029D	YBJHBAHKTGYVGT-ZKWXMUAHSA-N
DB00121	J94.599D	YBJHBAHKTGYVGT-ZKWXMUAHSA-N
DB00122	J1.964.195C	OEYIOHPDSNJKLS-UHFFFAOYSA-N
DB00122	J2.045.747C	OEYIOHPDSNJKLS-UHFFFAOYSA-N
DB00122	J2.078.736H	OEYIOHPDSNJKLS-UHFFFAOYSA-N
DB00122	J2.164.863I	OEYIOHPDSNJKLS-UHFFFAOYSA-N
DB00122	J3.186.964A	OEYIOHPDSNJKLS-UHFFFAOYSA-N
DB00122	J4.822D	OEYIOHPDSNJKLS-UHFFFAOYSA-N
DB00123	J1.004.902D	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J1.129.669F	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J1.280G	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J1.629.014I	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J1.629.016E	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J1.972.537E	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.026.115C	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.072.151K	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.112.457E	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.188.290I	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.188.291G	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.198.303I	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.198.305E	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.231.075E	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.231.081J	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.338.011K	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.340.039A	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.365.196C	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.736.981B	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.907.533F	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.999.764K	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J3.046.673J	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J3.200.538A	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J3.226.112D	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J3.349.095J	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J3.433.353J	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J366.492I	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J429.863B	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J9.176F	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J9.203G	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00125	J1.237.204C	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	J1.284J	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	J1.972.538C	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	J2.067.384B	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	J2.072.154E	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	J2.241.252C	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	J2.338.020J	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	J2.345.823C	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	J3.420.779H	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	J429.860H	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	J429.861F	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	J9.182K	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	J9.186C	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	J994.046D	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00126	J1.252.034D	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	J1.485.258A	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	J1.814.733E	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	J15.060F	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	J16.920J	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	J2.301I	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	J2.610.373H	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	J2.837A	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	J3.567.560D	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	J301.821K	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	J528.881I	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	J770.978A	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	J770.979J	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	J940.974B	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00127	J1.907.930I	PFNFFQXMRSDOHW-UHFFFAOYSA-N
DB00127	J372.789K	PFNFFQXMRSDOHW-UHFFFAOYSA-N
DB00127	J448.648J	PFNFFQXMRSDOHW-UHFFFAOYSA-N
DB00127	J5.246I	PFNFFQXMRSDOHW-UHFFFAOYSA-N
DB00128	J1.143.284K	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	J1.181.511A	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	J1.278E	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	J1.346.816H	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	J1.464.172F	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	J2.082.506E	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	J2.188.286K	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	J2.320.554H	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	J2.320.559I	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	J216.015C	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	J216.016A	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	J629.802H	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	J9.169C	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	J9.205C	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00129	J1.288B	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00129	J2.188.285B	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00129	J9.177D	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00129	J9.191J	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00130	J1.224.533E	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	J1.279C	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	J1.436.750K	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	J1.436.751I	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	J1.763.049K	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	J1.999.639E	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	J2.188.293C	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	J2.220.007K	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	J2.338.024B	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	J2.995.679K	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	J2.995.680D	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	J346.712K	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	J728.849B	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	J9.170G	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	J9.211H	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00131	J17.878K	UDMBCSSLTHHNCD-KQYNXXCUSA-N
DB00131	J3.167.597I	UDMBCSSLTHHNCD-KQYNXXCUSA-N
DB00131	J3.209.730H	UDMBCSSLTHHNCD-KQYNXXCUSA-N
DB00131	J4.814C	UDMBCSSLTHHNCD-KQYNXXCUSA-N
DB00132	J17.685K	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J199.777G	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J2.125.145C	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J2.607.808C	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J2.615.210K	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J200.313I	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J310.439G	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J317.509J	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J319.821I	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J368.353B	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J388.255A	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J399.190C	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J399.393K	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J426.762A	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J426.763J	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J464.118C	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J5.773H	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J527.905D	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J694.842A	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J694.843J	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J962.664F	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J962.666B	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00133	J1.021.326F	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J1.021.327D	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J1.195I	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J1.196G	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J1.277G	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J1.608.276G	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J1.828.865F	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J1.941.141I	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J1.953.506A	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J2.059.951K	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J2.145.211D	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J2.159.888G	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J2.198.752B	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J2.278.319J	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J2.323.013E	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J2.629.699D	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J2.640.498C	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J2.730.439G	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J2.963.911F	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J3.069.765K	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J338.335K	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J366.495C	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J482.382F	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J629.801J	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J672.423J	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J760.929I	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J967.703H	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J993.089B	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00134	J1.065.675C	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J1.065.676A	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J1.261.366K	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J1.279.082A	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J1.286F	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J1.352.820I	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J1.380.727B	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J1.569.657E	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J1.607.525F	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J1.649.332E	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J1.698.282B	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J2.002.216G	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J2.079.720G	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J2.150.231F	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J2.164.861B	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J2.316.714J	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J2.316.715H	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J2.329.763I	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J2.338.001C	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J2.830.945G	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J3.115.154F	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J3.280.450K	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J429.862D	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J9.174J	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J9.192H	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00135	J1.050.920C	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J1.418.395G	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J1.419.304I	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J1.419.305G	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J1.526.782H	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J1.526.792E	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J1.615.799F	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J1.824.130G	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J2.190.799E	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J2.190.801K	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J2.190.802I	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J2.229.376A	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J2.292.156H	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J2.292.159B	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J2.300.621I	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J2.323.289H	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J2.327.670D	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J2.345.541B	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J2.420.732C	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J2.521.658J	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J2.635.446C	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J2.732.517C	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J3.301.431G	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J598.196D	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J651.555J	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J651.556H	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J792.451H	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J9.173A	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J9.196K	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J980.729B	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J980.730F	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J990.171J	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	J995.092C	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00136	J1.136.303B	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	J1.148.400J	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	J1.234.534H	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	J1.464.472E	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	J1.502.538G	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	J1.741.827K	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	J1.758.179A	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	J17.427K	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	J2.246.382I	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	J285.178D	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	J3.597.049E	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	J3.597.050I	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	J425.299C	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	J468.306D	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	J522.056D	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	J529.474F	GMRQFYUYWCNGIN-NKMMMXOESA-N
